technology,carrier,node,time_operation,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4,value_scenario_S5
Copper_mining,Copper_ore,ITA,2,1.0,1.0,1.0,0.0,1.0,1.0
Copper_mining,Copper_ore,ITA,3,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,ITA,4,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,ITA,5,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,ITA,6,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,ITA,7,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,ITA,8,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,ITA,9,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,ITA,10,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,ITA,11,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,ITA,12,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,ITA,13,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,JPN,0,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,1,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,2,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,3,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,4,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,5,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,6,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,7,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,8,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,9,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,10,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,11,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,12,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,JPN,13,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,5,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_ore,KOR,6,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_ore,KOR,7,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,KOR,8,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,KOR,9,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,KOR,10,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,KOR,11,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,KOR,12,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,KOR,13,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,ROE,0,535.2,535.2,535.2,417.26125,535.2,535.2
Copper_mining,Copper_ore,ROE,1,535.2,535.2,535.2,468.0514944637499,535.2,535.2
Copper_mining,Copper_ore,ROE,2,535.2,535.2,535.2,524.6457161862501,535.2,535.2
Copper_mining,Copper_ore,ROE,3,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_ore,ROE,4,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_ore,ROE,5,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_ore,ROE,6,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_ore,ROE,7,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_ore,ROE,8,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_ore,ROE,9,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_ore,ROE,10,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_ore,ROE,11,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_ore,ROE,12,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_ore,ROE,13,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_ore,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,ROW,5,14.68819021124996,14.688190211249932,14.688190211249932,0.0,14.68819021124996,14.688190211249932
Copper_mining,Copper_ore,ROW,6,103.86713609749988,103.8671360974999,103.86713609749988,0.0,103.86713609749988,103.86713609749988
Copper_mining,Copper_ore,ROW,7,204.31386569499986,204.31386569499986,204.31386569499983,9.748865694999921,204.3138656949998,154.28270041208793
Copper_mining,Copper_ore,ROW,8,317.6812744374999,317.6812744374999,317.6812744374999,123.11627443749998,317.6812744374999,161.0725875
Copper_mining,Copper_ore,ROW,9,445.88337793125004,445.88337793125004,445.8833779312498,251.31837793125004,445.88337793125004,245.88337793124992
Copper_mining,Copper_ore,ROW,10,591.1379994074999,591.1379994074999,591.1379994074999,396.5729994075,591.1379994074999,391.13799940750005
Copper_mining,Copper_ore,ROW,11,756.0167518662502,756.0167518662499,756.0167518662499,561.45175186625,756.0167518662499,556.0167518662498
Copper_mining,Copper_ore,ROW,12,915.321875,943.5032081387499,943.50320813875,748.9382081387499,943.5032081387501,743.50320813875
Copper_mining,Copper_ore,ROW,13,1047.1005,1157.06099018625,1157.06099018625,962.49599018625,1157.0609901862501,957.0609901862499
Copper_mining,Copper_ore,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,USA,7,0.0,0.0,0.0,0.0,0.0,50.031165282911985
Copper_mining,Copper_ore,USA,8,0.0,0.0,0.0,0.0,0.0,156.60868693749993
Copper_mining,Copper_ore,USA,9,0.0,0.0,0.0,0.0,0.0,200.0
Copper_mining,Copper_ore,USA,10,0.0,0.0,0.0,0.0,0.0,200.0
Copper_mining,Copper_ore,USA,11,0.0,0.0,0.0,0.0,0.0,200.0
Copper_mining,Copper_ore,USA,12,0.0,0.0,0.0,0.0,0.0,200.0
Copper_mining,Copper_ore,USA,13,0.0,0.0,0.0,0.0,0.0,200.0
Copper_recycling,Copper,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,AUT,0,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,1,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,2,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,3,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,4,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,5,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,6,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,7,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,8,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,9,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,10,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,11,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,12,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,AUT,13,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,DEU,0,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,1,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,2,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,3,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,4,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,5,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,6,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,7,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,8,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,9,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,10,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,11,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,12,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,DEU,13,0.0,0.0,0.0,55.04,0.0,0.0
Copper_recycling,Copper,ITA,0,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,1,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,2,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,3,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,4,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,5,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,6,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,7,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,8,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,9,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,10,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,11,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,12,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,ITA,13,0.0,0.0,0.0,0.375,0.0,0.0
Copper_recycling,Copper,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROE,0,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,1,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,2,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,3,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,4,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,5,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,6,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,7,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,8,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,9,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,10,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,11,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,12,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROE,13,0.0,0.0,0.0,133.8,0.0,0.0
Copper_recycling,Copper,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,0,0.2,0.2,0.2,0.0,0.2,0.2
Copper_refinement,Copper,AUT,1,0.2,0.2,0.2,0.0,0.2,0.2
Copper_refinement,Copper,AUT,2,0.2,0.2,0.2,0.0,0.2,0.2
Copper_refinement,Copper,AUT,3,0.2,0.2,0.2,0.2,0.2,0.2
Copper_refinement,Copper,AUT,4,0.2,0.2,0.2,0.2,0.2,0.2
Copper_refinement,Copper,AUT,5,0.2,0.2,0.2,0.2,0.2,0.2
Copper_refinement,Copper,AUT,6,0.2,0.2,0.2,0.2,0.2,0.2
Copper_refinement,Copper,AUT,7,0.2,0.2,0.2,0.2,0.2,0.2
Copper_refinement,Copper,AUT,8,0.2,0.2,0.2,0.2,0.2,0.2
Copper_refinement,Copper,AUT,9,0.2,0.2,0.2,0.2,0.2,0.2
Copper_refinement,Copper,AUT,10,0.2,0.2,0.2,0.2,0.2,0.2
Copper_refinement,Copper,AUT,11,0.2,0.2,0.2,0.2,0.2,0.2
Copper_refinement,Copper,AUT,12,0.2,0.2,0.2,0.2,0.2,0.2
Copper_refinement,Copper,AUT,13,0.2,0.2,0.2,0.2,0.2,0.2
Copper_refinement,Copper,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,5,1.0,1.0,1.0,0.0,1.0,1.0
Copper_refinement,Copper,BRA,6,1.0,1.0,1.0,0.0,1.0,1.0
Copper_refinement,Copper,BRA,7,1.0,1.0,1.0,1.0,1.0,1.0
Copper_refinement,Copper,BRA,8,1.0,1.0,1.0,1.0,1.0,1.0
Copper_refinement,Copper,BRA,9,1.0,1.0,1.0,1.0,1.0,1.0
Copper_refinement,Copper,BRA,10,1.0,1.0,1.0,1.0,1.0,1.0
Copper_refinement,Copper,BRA,11,1.0,1.0,1.0,1.0,1.0,1.0
Copper_refinement,Copper,BRA,12,1.0,1.0,1.0,1.0,1.0,1.0
Copper_refinement,Copper,BRA,13,1.0,1.0,1.0,1.0,1.0,1.0
Copper_refinement,Copper,CHN,0,75.22624999999994,75.22624999999988,75.22625,0.0,75.22624999999994,75.22624999999988
Copper_refinement,Copper,CHN,1,126.01649446374995,126.01649446374995,126.01649446374998,0.0,126.01649446374995,126.01649446374995
Copper_refinement,Copper,CHN,2,182.61071618625002,182.61071618625002,182.61071618624996,0.0,182.61071618625002,182.61071618624993
Copper_refinement,Copper,CHN,3,245.8125111474999,245.81251114749992,245.81251114749995,51.24751114749995,245.81251114749995,245.8125111474999
Copper_refinement,Copper,CHN,4,316.54849260374993,316.5484926037499,316.54849260374993,121.98349260375002,316.54849260374993,316.5484926037499
Copper_refinement,Copper,CHN,5,380.0,380.0,380.0,201.32319021124994,380.0,380.0
Copper_refinement,Copper,CHN,6,380.0,380.0,380.0,290.50213609750006,380.0,380.0
Copper_refinement,Copper,CHN,7,380.0,380.0,380.0,380.0,380.0,380.0
Copper_refinement,Copper,CHN,8,380.0,380.0,380.0,380.0,380.0,380.0
Copper_refinement,Copper,CHN,9,380.0,380.0,380.0,380.0,380.0,380.0
Copper_refinement,Copper,CHN,10,380.0,380.0,380.0,380.0,380.0,380.0
Copper_refinement,Copper,CHN,11,380.0,380.0,380.0,380.0,380.0,380.0
Copper_refinement,Copper,CHN,12,380.0,380.0,380.0,380.0,380.0,380.0
Copper_refinement,Copper,CHN,13,380.0,380.0,380.0,380.0,380.0,380.0
Copper_refinement,Copper,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
