carrier,node,time_operation,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4
Copper_reserves,JPN,12,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,13,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,1,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,2,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,3,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,4,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,5,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,6,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,7,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,8,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,9,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,10,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,11,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,12,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,13,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,0,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,1,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,2,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,3,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,4,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,5,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,6,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,7,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,8,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,9,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,10,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,11,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,12,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROE,13,535.2,535.2,535.2,535.2,535.2
Copper_reserves,ROW,0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,1,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,2,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,3,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,4,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,5,17.488190211249773,17.488190211249872,17.4881902112499,17.488190211249943,17.488190211250004
Copper_reserves,ROW,6,106.66713609749995,106.66713609749988,106.66713609749996,106.6671360974999,106.66713609749988
Copper_reserves,ROW,7,207.1138656949998,207.11386569499984,207.1138656949999,207.113865695,207.11386569500004
Copper_reserves,ROW,8,320.48127443749996,320.4812744374999,320.4812744375,320.4812744375,320.48127443749985
Copper_reserves,ROW,9,448.6833779312499,448.6833779312499,448.6833779294855,448.68337793124994,448.6833779312498
Copper_reserves,ROW,10,593.9379994075,593.9379994074999,593.9379994092645,593.9379994074999,593.9379994074999
Copper_reserves,ROW,11,758.8167518662501,758.8167518644855,758.8167518644857,758.81675186625,758.8167518662501
Copper_reserves,ROW,12,918.1218749999999,946.3032081369853,946.3032081369854,946.3032081387499,918.121875
Copper_reserves,ROW,13,1049.9005,1159.8609901809568,1159.8609901809564,1159.8609901862499,1049.9004999999997
Copper_reserves,USA,0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,1,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,2,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,3,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,4,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,5,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,6,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,7,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,8,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,9,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,10,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,11,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,12,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,13,0.0,0.0,0.0,0.0,0.0
HEX,AUS,0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,1,0.0,0.0,0.0,0.0,0.0
HEX,AUS,2,0.0,0.0,0.0,0.0,0.0
HEX,AUS,3,0.0,0.0,0.0,0.0,0.0
HEX,AUS,4,0.0,0.0,0.0,0.0,0.0
HEX,AUS,5,0.0,0.0,0.0,0.0,0.0
HEX,AUS,6,0.0,0.0,0.0,0.0,0.0
HEX,AUS,7,0.0,0.0,0.0,0.0,0.0
HEX,AUS,8,0.0,0.0,0.0,0.0,0.0
HEX,AUS,9,0.0,0.0,0.0,0.0,0.0
HEX,AUS,10,0.0,0.0,0.0,0.0,0.0
HEX,AUS,11,0.0,0.0,0.0,0.0,0.0
HEX,AUS,12,0.0,0.0,0.0,0.0,0.0
HEX,AUS,13,0.0,0.0,0.0,0.0,0.0
HEX,AUT,0,0.0,0.0,0.0,0.0,0.0
HEX,AUT,1,0.0,0.0,0.0,0.0,0.0
HEX,AUT,2,0.0,0.0,0.0,0.0,0.0
HEX,AUT,3,0.0,0.0,0.0,0.0,0.0
HEX,AUT,4,0.0,0.0,0.0,0.0,0.0
HEX,AUT,5,0.0,0.0,0.0,0.0,0.0
HEX,AUT,6,0.0,0.0,0.0,0.0,0.0
HEX,AUT,7,0.0,0.0,0.0,0.0,0.0
HEX,AUT,8,0.0,0.0,0.0,0.0,0.0
HEX,AUT,9,0.0,0.0,0.0,0.0,0.0
HEX,AUT,10,0.0,0.0,0.0,0.0,0.0
HEX,AUT,11,0.0,0.0,0.0,0.0,0.0
HEX,AUT,12,0.0,0.0,0.0,0.0,0.0
HEX,AUT,13,0.0,0.0,0.0,0.0,0.0
HEX,BRA,0,0.0,0.0,0.0,0.0,0.0
HEX,BRA,1,0.0,0.0,0.0,0.0,0.0
HEX,BRA,2,0.0,0.0,0.0,0.0,0.0
HEX,BRA,3,0.0,0.0,0.0,0.0,0.0
HEX,BRA,4,0.0,0.0,0.0,0.0,0.0
HEX,BRA,5,0.0,0.0,0.0,0.0,0.0
HEX,BRA,6,0.0,0.0,0.0,0.0,0.0
HEX,BRA,7,0.0,0.0,0.0,0.0,0.0
HEX,BRA,8,0.0,0.0,0.0,0.0,0.0
HEX,BRA,9,0.0,0.0,0.0,0.0,0.0
HEX,BRA,10,0.0,0.0,0.0,0.0,0.0
HEX,BRA,11,0.0,0.0,0.0,0.0,0.0
HEX,BRA,12,0.0,0.0,0.0,0.0,0.0
HEX,BRA,13,0.0,0.0,0.0,0.0,0.0
HEX,CHN,0,0.0,0.0,0.0,0.0,0.0
HEX,CHN,1,0.0,0.0,0.0,0.0,0.0
HEX,CHN,2,0.0,0.0,0.0,0.0,0.0
HEX,CHN,3,0.0,0.0,0.0,0.0,0.0
HEX,CHN,4,0.0,0.0,0.0,0.0,0.0
HEX,CHN,5,0.0,0.0,0.0,0.0,0.0
HEX,CHN,6,0.0,0.0,0.0,0.0,0.0
HEX,CHN,7,0.0,0.0,0.0,0.0,0.0
HEX,CHN,8,0.0,0.0,0.0,0.0,0.0
HEX,CHN,9,0.0,0.0,0.0,0.0,0.0
HEX,CHN,10,0.0,0.0,0.0,0.0,0.0
HEX,CHN,11,0.0,0.0,0.0,0.0,0.0
HEX,CHN,12,0.0,0.0,0.0,0.0,0.0
HEX,CHN,13,0.0,0.0,0.0,0.0,0.0
HEX,CZE,0,0.0,0.0,0.0,0.0,0.0
HEX,CZE,1,0.0,0.0,0.0,0.0,0.0
HEX,CZE,2,0.0,0.0,0.0,0.0,0.0
HEX,CZE,3,0.0,0.0,0.0,0.0,0.0
HEX,CZE,4,0.0,0.0,0.0,0.0,0.0
HEX,CZE,5,0.0,0.0,0.0,0.0,0.0
HEX,CZE,6,0.0,0.0,0.0,0.0,0.0
HEX,CZE,7,0.0,0.0,0.0,0.0,0.0
HEX,CZE,8,0.0,0.0,0.0,0.0,0.0
HEX,CZE,9,0.0,0.0,0.0,0.0,0.0
HEX,CZE,10,0.0,0.0,0.0,0.0,0.0
HEX,CZE,11,0.0,0.0,0.0,0.0,0.0
HEX,CZE,12,0.0,0.0,0.0,0.0,0.0
HEX,CZE,13,0.0,0.0,0.0,0.0,0.0
HEX,DEU,0,0.0,0.0,0.0,0.0,0.0
HEX,DEU,1,0.0,0.0,0.0,0.0,0.0
HEX,DEU,2,0.0,0.0,0.0,0.0,0.0
HEX,DEU,3,0.0,0.0,0.0,0.0,0.0
HEX,DEU,4,0.0,0.0,0.0,0.0,0.0
HEX,DEU,5,0.0,0.0,0.0,0.0,0.0
HEX,DEU,6,0.0,0.0,0.0,0.0,0.0
HEX,DEU,7,0.0,0.0,0.0,0.0,0.0
HEX,DEU,8,0.0,0.0,0.0,0.0,0.0
HEX,DEU,9,0.0,0.0,0.0,0.0,0.0
HEX,DEU,10,0.0,0.0,0.0,0.0,0.0
HEX,DEU,11,0.0,0.0,0.0,0.0,0.0
HEX,DEU,12,0.0,0.0,0.0,0.0,0.0
HEX,DEU,13,0.0,0.0,0.0,0.0,0.0
HEX,ITA,0,0.0,0.0,0.0,0.0,0.0
HEX,ITA,1,0.0,0.0,0.0,0.0,0.0
HEX,ITA,2,0.0,0.0,0.0,0.0,0.0
HEX,ITA,3,0.0,0.0,0.0,0.0,0.0
HEX,ITA,4,0.0,0.0,0.0,0.0,0.0
HEX,ITA,5,0.0,0.0,0.0,0.0,0.0
HEX,ITA,6,0.0,0.0,0.0,0.0,0.0
HEX,ITA,7,0.0,0.0,0.0,0.0,0.0
HEX,ITA,8,0.0,0.0,0.0,0.0,0.0
HEX,ITA,9,0.0,0.0,0.0,0.0,0.0
HEX,ITA,10,0.0,0.0,0.0,0.0,0.0
HEX,ITA,11,0.0,0.0,0.0,0.0,0.0
HEX,ITA,12,0.0,0.0,0.0,0.0,0.0
HEX,ITA,13,0.0,0.0,0.0,0.0,0.0
HEX,JPN,0,0.0,0.0,0.0,0.0,0.0
HEX,JPN,1,0.0,0.0,0.0,0.0,0.0
HEX,JPN,2,0.0,0.0,0.0,0.0,0.0
HEX,JPN,3,0.0,0.0,0.0,0.0,0.0
HEX,JPN,4,0.0,0.0,0.0,0.0,0.0
HEX,JPN,5,0.0,0.0,0.0,0.0,0.0
HEX,JPN,6,0.0,0.0,0.0,0.0,0.0
HEX,JPN,7,0.0,0.0,0.0,0.0,0.0
HEX,JPN,8,0.0,0.0,0.0,0.0,0.0
HEX,JPN,9,0.0,0.0,0.0,0.0,0.0
HEX,JPN,10,0.0,0.0,0.0,0.0,0.0
HEX,JPN,11,0.0,0.0,0.0,0.0,0.0
HEX,JPN,12,0.0,0.0,0.0,0.0,0.0
HEX,JPN,13,0.0,0.0,0.0,0.0,0.0
HEX,KOR,0,0.0,0.0,0.0,0.0,0.0
HEX,KOR,1,0.0,0.0,0.0,0.0,0.0
HEX,KOR,2,0.0,0.0,0.0,0.0,0.0
HEX,KOR,3,0.0,0.0,0.0,0.0,0.0
HEX,KOR,4,0.0,0.0,0.0,0.0,0.0
HEX,KOR,5,0.0,0.0,0.0,0.0,0.0
HEX,KOR,6,0.0,0.0,0.0,0.0,0.0
HEX,KOR,7,0.0,0.0,0.0,0.0,0.0
HEX,KOR,8,0.0,0.0,0.0,0.0,0.0
HEX,KOR,9,0.0,0.0,0.0,0.0,0.0
HEX,KOR,10,0.0,0.0,0.0,0.0,0.0
HEX,KOR,11,0.0,0.0,0.0,0.0,0.0
HEX,KOR,12,0.0,0.0,0.0,0.0,0.0
HEX,KOR,13,0.0,0.0,0.0,0.0,0.0
HEX,ROE,0,0.0,0.0,0.0,0.0,0.0
HEX,ROE,1,0.0,0.0,0.0,0.0,0.0
HEX,ROE,2,0.0,0.0,0.0,0.0,0.0
HEX,ROE,3,0.0,0.0,0.0,0.0,0.0
HEX,ROE,4,0.0,0.0,0.0,0.0,0.0
HEX,ROE,5,0.0,0.0,0.0,0.0,0.0
HEX,ROE,6,0.0,0.0,0.0,0.0,0.0
HEX,ROE,7,0.0,0.0,0.0,0.0,0.0
HEX,ROE,8,0.0,0.0,0.0,0.0,0.0
HEX,ROE,9,0.0,0.0,0.0,0.0,0.0
HEX,ROE,10,0.0,0.0,0.0,0.0,0.0
HEX,ROE,11,0.0,0.0,0.0,0.0,0.0
HEX,ROE,12,0.0,0.0,0.0,0.0,0.0
HEX,ROE,13,0.0,0.0,0.0,0.0,0.0
HEX,ROW,0,0.0,0.0,0.0,0.0,0.0
HEX,ROW,1,0.0,0.0,0.0,0.0,0.0
HEX,ROW,2,0.0,0.0,0.0,0.0,0.0
HEX,ROW,3,0.0,0.0,0.0,0.0,0.0
HEX,ROW,4,0.0,0.0,0.0,0.0,0.0
HEX,ROW,5,0.0,0.0,0.0,0.0,0.0
HEX,ROW,6,0.0,0.0,0.0,0.0,0.0
HEX,ROW,7,0.0,0.0,0.0,0.0,0.0
HEX,ROW,8,0.0,0.0,0.0,0.0,0.0
HEX,ROW,9,0.0,0.0,0.0,0.0,0.0
HEX,ROW,10,0.0,0.0,0.0,0.0,0.0
HEX,ROW,11,0.0,0.0,0.0,0.0,0.0
HEX,ROW,12,0.0,0.0,0.0,0.0,0.0
HEX,ROW,13,0.0,0.0,0.0,0.0,0.0
HEX,USA,0,0.0,0.0,0.0,0.0,0.0
HEX,USA,1,0.0,0.0,0.0,0.0,0.0
HEX,USA,2,0.0,0.0,0.0,0.0,0.0
HEX,USA,3,0.0,0.0,0.0,0.0,0.0
HEX,USA,4,0.0,0.0,0.0,0.0,0.0
HEX,USA,5,0.0,0.0,0.0,0.0,0.0
HEX,USA,6,0.0,0.0,0.0,0.0,0.0
HEX,USA,7,0.0,0.0,0.0,0.0,0.0
HEX,USA,8,0.0,0.0,0.0,0.0,0.0
HEX,USA,9,0.0,0.0,0.0,0.0,0.0
HEX,USA,10,0.0,0.0,0.0,0.0,0.0
HEX,USA,11,0.0,0.0,0.0,0.0,0.0
HEX,USA,12,0.0,0.0,0.0,0.0,0.0
HEX,USA,13,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,0,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,1,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,2,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,3,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,4,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,5,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,6,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,7,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,8,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,9,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,10,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,11,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,12,0.0,0.0,0.0,0.0,0.0
Nickel,AUS,13,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,0,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,1,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,2,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,3,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,4,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,5,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,6,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,7,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,8,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,9,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,10,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,11,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,12,0.0,0.0,0.0,0.0,0.0
Nickel,AUT,13,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,0,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,1,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,2,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,3,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,4,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,5,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,6,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,7,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,8,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,9,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,10,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,11,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,12,0.0,0.0,0.0,0.0,0.0
Nickel,BRA,13,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,0,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,1,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,2,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,3,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,4,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,5,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,6,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,7,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,8,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,9,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,10,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,11,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,12,0.0,0.0,0.0,0.0,0.0
Nickel,CHN,13,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,0,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,1,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,2,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,3,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,4,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,5,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,6,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,7,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,8,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,9,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,10,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,11,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,12,0.0,0.0,0.0,0.0,0.0
Nickel,CZE,13,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,0,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,1,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,2,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,3,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,4,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,5,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,6,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,7,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,8,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,9,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,10,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,11,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,12,0.0,0.0,0.0,0.0,0.0
Nickel,DEU,13,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,0,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,1,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,2,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,3,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,4,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,5,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,6,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,7,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,8,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,9,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,10,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,11,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,12,0.0,0.0,0.0,0.0,0.0
Nickel,ITA,13,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,0,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,1,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,2,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,3,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,4,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,5,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,6,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,7,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,8,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,9,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,10,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,11,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,12,0.0,0.0,0.0,0.0,0.0
Nickel,JPN,13,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,0,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,1,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,2,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,3,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,4,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,5,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,6,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,7,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,8,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,9,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,10,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,11,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,12,0.0,0.0,0.0,0.0,0.0
Nickel,KOR,13,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,0,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,1,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,2,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,3,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,4,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,5,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,6,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,7,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,8,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,9,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,10,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,11,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,12,0.0,0.0,0.0,0.0,0.0
Nickel,ROE,13,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,0,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,1,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,2,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,3,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,4,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,5,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,6,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,7,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,8,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,9,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,10,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,11,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,12,0.0,0.0,0.0,0.0,0.0
Nickel,ROW,13,0.0,0.0,0.0,0.0,0.0
Nickel,USA,0,0.0,0.0,0.0,0.0,0.0
Nickel,USA,1,0.0,0.0,0.0,0.0,0.0
Nickel,USA,2,0.0,0.0,0.0,0.0,0.0
Nickel,USA,3,0.0,0.0,0.0,0.0,0.0
Nickel,USA,4,0.0,0.0,0.0,0.0,0.0
Nickel,USA,5,0.0,0.0,0.0,0.0,0.0
Nickel,USA,6,0.0,0.0,0.0,0.0,0.0
Nickel,USA,7,0.0,0.0,0.0,0.0,0.0
Nickel,USA,8,0.0,0.0,0.0,0.0,0.0
Nickel,USA,9,0.0,0.0,0.0,0.0,0.0
Nickel,USA,10,0.0,0.0,0.0,0.0,0.0
Nickel,USA,11,0.0,0.0,0.0,0.0,0.0
Nickel,USA,12,0.0,0.0,0.0,0.0,0.0
Nickel,USA,13,0.0,0.0,0.0,0.0,0.0
HP,AUS,0,0.0,0.0,0.0,0.0,0.0
HP,AUS,1,0.0,0.0,0.0,0.0,0.0
HP,AUS,2,0.0,0.0,0.0,0.0,0.0
HP,AUS,3,0.0,0.0,0.0,0.0,0.0
HP,AUS,4,0.0,0.0,0.0,0.0,0.0
HP,AUS,5,0.0,0.0,0.0,0.0,0.0
HP,AUS,6,0.0,0.0,0.0,0.0,0.0
HP,AUS,7,0.0,0.0,0.0,0.0,0.0
HP,AUS,8,0.0,0.0,0.0,0.0,0.0
HP,AUS,9,0.0,0.0,0.0,0.0,0.0
HP,AUS,10,0.0,0.0,0.0,0.0,0.0
HP,AUS,11,0.0,0.0,0.0,0.0,0.0
HP,AUS,12,0.0,0.0,0.0,0.0,0.0
HP,AUS,13,0.0,0.0,0.0,0.0,0.0
HP,AUT,0,0.0,0.0,0.0,0.0,0.0
HP,AUT,1,0.0,0.0,0.0,0.0,0.0
HP,AUT,2,0.0,0.0,0.0,0.0,0.0
HP,AUT,3,0.0,0.0,0.0,0.0,0.0
HP,AUT,4,0.0,0.0,0.0,0.0,0.0
HP,AUT,5,0.0,0.0,0.0,0.0,0.0
HP,AUT,6,0.0,0.0,0.0,0.0,0.0
HP,AUT,7,0.0,0.0,0.0,0.0,0.0
HP,AUT,8,0.0,0.0,0.0,0.0,0.0
HP,AUT,9,0.0,0.0,0.0,0.0,0.0
HP,AUT,10,0.0,0.0,0.0,0.0,0.0
HP,AUT,11,0.0,0.0,0.0,0.0,0.0
HP,AUT,12,0.0,0.0,0.0,0.0,0.0
HP,AUT,13,0.0,0.0,0.0,0.0,0.0
HP,BRA,0,0.0,0.0,0.0,0.0,0.0
HP,BRA,1,0.0,0.0,0.0,0.0,0.0
HP,BRA,2,0.0,0.0,0.0,0.0,0.0
HP,BRA,3,0.0,0.0,0.0,0.0,0.0
HP,BRA,4,0.0,0.0,0.0,0.0,0.0
HP,BRA,5,0.0,0.0,0.0,0.0,0.0
HP,BRA,6,0.0,0.0,0.0,0.0,0.0
HP,BRA,7,0.0,0.0,0.0,0.0,0.0
HP,BRA,8,0.0,0.0,0.0,0.0,0.0
HP,BRA,9,0.0,0.0,0.0,0.0,0.0
HP,BRA,10,0.0,0.0,0.0,0.0,0.0
HP,BRA,11,0.0,0.0,0.0,0.0,0.0
HP,BRA,12,0.0,0.0,0.0,0.0,0.0
HP,BRA,13,0.0,0.0,0.0,0.0,0.0
HP,CHN,0,0.0,0.0,0.0,0.0,0.0
HP,CHN,1,0.0,0.0,0.0,0.0,0.0
HP,CHN,2,0.0,0.0,0.0,0.0,0.0
HP,CHN,3,0.0,0.0,0.0,0.0,0.0
HP,CHN,4,0.0,0.0,0.0,0.0,0.0
HP,CHN,5,0.0,0.0,0.0,0.0,0.0
HP,CHN,6,0.0,0.0,0.0,0.0,0.0
HP,CHN,7,0.0,0.0,0.0,0.0,0.0
HP,CHN,8,0.0,0.0,0.0,0.0,0.0
HP,CHN,9,0.0,0.0,0.0,0.0,0.0
HP,CHN,10,0.0,0.0,0.0,0.0,0.0
HP,CHN,11,0.0,0.0,0.0,0.0,0.0
HP,CHN,12,0.0,0.0,0.0,0.0,0.0
