carrier,node,time_operation,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4,value_scenario_S5
Copper_ore,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_ore,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_reserves,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_scrap,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
HEX,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
